Unnamed: 0,tweet,sentiment
1356509,"Environmental protest action in #Yerevan. Present were... president, prime minister, speaker. Well, kind of   http://bit.ly/mzzmM #armenia",1.0
1357628,Is finlly getting around to watching Obama's speech ,1.0
1358441,"I personally liked this obama speech thing, dont know why all the americans are all up in arms aboot it ",1.0
1361336,i came in fourth place at the election. BOOOOO! congrats to the party that won the election  those 7-11 slurpees were well earned.,1.0
1361818,@kel7alpha Gimme a budget and your wants and I'll find ya a camera. ,1.0
1362098,Weekend  - BTW go Melissa Lee in the MT. Albert by election!,1.0
1362476,@evilrobert so tempting but I'm close to my calorie budget for today. wanna save some so I can eat popcorn later watching Dr. Who ,1.0
1363257,Happy to read this about the election result I was most worried about locally: &quot;The BNP considered this their best seat &amp; came last.&quot; ,1.0
1363796,chillin re-watching INSIDE THE OBAMA WHITE HOUSE...I love our Pres and his family ,1.0
1363885,"What I actually meant to say in the tweet about Hamlet is that Penelope Wilton, who played Harriet Jones (former Prime Minister) is in it ",1.0
1365189,"aced my geography project, aced the citizenship test, and probably passed the political beliefs project. im really stoked. ",1.0
1365578,Awesome! Brian Williams just reported Obama watches Entourage. ,1.0
1366643,My forthcoming remix for the Dirty Politics duo is on my MySpace now! http://www.myspace.com/udgata ,1.0
1366901,"@deevajr Nah, politics wouldn't, my neice LOVES me and she's as far left of left as you can get   I LOVE HER TO DEATH!  I like our talks",1.0
1367133,@KendalB86 true but under Obama.. teaching is the new black ,1.0
1368419,"@atomchak the exec budget also pays for their ODE advertising, btw ",1.0
1369114,"@HurricaneMe in my opinion...there is nothing better than a good movie!  &amp; I tend to like the political ones...Bobby, W, Frost/Nixon, etc",1.0
1369124,Watching the Obama White House reminded me I should buy the 1st couple of seasons of West Wing. I love that show ,1.0
1369276,@trixie360 Very un-picky.  I took the first one that came along  I didn't like unemployment.,1.0
1370013,"There are 336 dimples on a regulation US golf ball. In the UK its 330. and @jordanknight has 2..on his face, people! ",1.0
1372255,delighted that I was able to get my CDN passport in 48 hours. Government agency provided excellent service  (I am keeping track).,1.0
1372282,"loved this'Obama rescued GM last week, this week in Middle east. next week,is his toughest challenge yet, 2 save Jon&amp;Kate+8' hahaha,funny ",1.0
1373421,"Watching &quot;inside the obama white house&quot;. Its really cool, and makes me love obama and his family even more ",1.0
1373537,"check out my new blog, http://antecedence.wordpress.com and please remember its BRAND new. First post, 'Obama's D-Day Balloon'. ",1.0
1373916,@pattyransom  Lol. He'll be alright. That man is probably more protected than the President. Someone is looking out for him. ,1.0
1374769,"Hi !   D-Day in France : Barack Obama is in Normandy at Omaha beach, Prince Charles too... and veterans of course.",1.0
1374792,@NEENZ that NBC Obama special was SO cool. Would absolutely love to work at the White House - web related of course. ,1.0
1375936,#followfriday @jesi76082 another sims player I live vicariously through. She also has great political tweets &amp; interesting comments ,1.0
1376572,"Thanks god! Good Work! Nice Mettings with government people, Travels and working hard for our country ",1.0
1377335,"Why Government does not allow a Man to Marry 2 Women.  Because per Constitution, you can NOT PUNISH TWICE for the same Mistake ",1.0
1378318,@mateoonline yeah I saw that pic. Its hella sweet.Really captivates the humble side of Obama[LoVeS HiM] ,1.0
1378861,wow. looking at the activities available at nz. shall try everything my budget affords! ,1.0
1378899,wow. looking at the activities available at nz. shall try everything my budget allows! ,1.0
1380715,@AskDrRuth   I've done a picnic under the moonlight by the lake  That was perfect and didn't break the budget!,1.0
1381876,@KevinRuddPM im up for a sea change if your looking for a new minister ,1.0
1381889,Great stuff this wk: my bike ride in the wild on Sun.; Obama's speech in Cairo; last episode of Lost 3; Lakers 1st win; my wife's smile ,1.0
1382542,"If you missed it, Gh. Karbaschi is a twitter now. Welcome @gkarbaschi  #iran #election WP: http://tinyurl.com/qfebrv",1.0
1384983,Man i sure do love religious and political debates at 4 am ,1.0
1385821,trying to understand politics here in Germany and Europe just gets more confusing  http://www.nrc.nl/international/article2238466.ece,1.0
1385997,Just woke up and can smell food! Yumm. Off to immigration today. Keep your fingers crossed for me please!!!! ,1.0
1386061,"@McCainBlogette I bet democrats hate the word fuck, just like they hate guns  LOL",1.0
1386441,Car finally repaired - sensor defective - set budget back a few but can't complain.  I'm on the road again. ,1.0
1386646,@drinkme_in girllll I'm low budget amtraking it!! TMUS in new York was fun though mainly bc of who I was with though ,1.0
1387390,@orj78 Yep. He's a good president. ,1.0
1388935,@TarotByArwen Sorry to hear that you won't be running for re-election but it sounds like you are ready to move on to other things. ,1.0
1388965,Watching Obama On French TV  D-Day Commemoration.,1.0
1391573,"@jawar yes, I am government approved! ",1.0
1392658,just realized the similarity between communism and Gokulashtami! Karl Marx ,1.0
1392815,"@jim1188 Yes to the shoes, no to the shirt. There's no way I'm going to wear sth that's been worn before, Dutch nationalism or no ",1.0
1393356,What a beautiful day  wish I was in Caen to see president Barack Obama,1.0
1393965,"Have asked to sit next to Sarkozy's wife, Carla, to keep her company while the French president is on stage. Let u know how it goes ",1.0
1395175,@Sheamus sounds like uk government - must have sent at least 24 error messages - maybe its on its way down too ,1.0
1399867,"@tericee In Valkerie, too, but that was Tom Cruise's kiss up flick to get the German government to OK scientology in Deutschland. ",1.0
1400565,i wish i could go to france and meet president Obama  haha,1.0
1401021,Just got invited to a former D. Trump's chef's party. ,1.0
1402975,...oh and Obama's speech about D-Day today was amazing.....my dad got all teary eyed ,1.0
1403151,@JoAnneMoretti If I am ever elected president. You will be my immigration czar.   Did you know your not following me yet?,1.0
1405508,"Congratulations , Justin for 3 amazing years in politics ! You've accomplished &amp; influenced more in 3 years then many do in a life time! ",1.0
1405564,if you haven't seen the president obama special go watch it.. on nbc.. ,1.0
1406420, @roomerholmes LOL Obama said &quot;Nazi&quot; just like Hank's dad on King of the Hil http://tr.im/nDMN,1.0
1406846,&quot;Getting things done&quot; doesn't mean 2 people doing a 1 person job; unless you are  a government employee ,1.0
1407230,Building A Memorial - Five - Even Six Pillars What A Son Of Man -http://bit.ly/8BKs6  Our President Is ,1.0
1407385,@Naughty_Ent ohhhh that sounds so nice! Too bad unemployment doesnt pay a little more! LOL!  Can't wait to hear all about it!,1.0
1407896,"@Alexx_Nightmare -- You are the PRESIDENT of our two-person club, Team Selena! ARGUMENT EPIC FAIL. ",1.0
1408851,"@P0TUS Very well, Mr President. Still craving a Five Guys burger. ",1.0
1410218,"quote of the day: &quot;Chris Matthews, who would suckle Obamaâs manboobs, if only Obama would lactate for him&quot; HT: Anchoress ",1.0
1411027,@helahelen sounds good  See you tonight can't wait ... pre drink? i'm on a budget,1.0
1411245,zilker~creating~&amp; s. congress... addicted to Mambo Berry Fro Yo ,1.0
1415943,@reviewromance I prefer the heat lol...but rainy days make for excellent research days! Russian politics at the moment. Murderous. ,1.0
1416740,working on my web site* and watching coverage of obama's trip (*my friend sara - http://saracdraws - has provided some invaluable help) ,1.0
1419307,hung out by Notre Dame today hoping  for a glimpse of Obama...and I got it!   the energy was amazing!,1.0
1421094,@Johnp63 silly is good.  thoroughly enjoyable first twitter election.... it'll probably be as much fun tomorrow...! ,1.0
1421207,"@lostkiwi C'mon, any government that denies a gay man the right to force uptight Aunt Tillie into purchasing a fish-slice is just sad. ",1.0
1422151,"Going off now! Tomorrow's &quot;the big election&quot; of the European Parliament...  Good night everyone, have a good sleep! ",1.0
1422710,Mr.President aks For me  @officialnjonas,1.0
1422828,At the trump hotel. Actually pretty nice. Someone drew a moustache on ivanka. ,1.0
1423392,finished the restaurant budget. not sure why organizing thrills me  there's just something about creative chaos within structure.,1.0
1423455,Hello sunday  and good night germany. 7th of June (Sunday):  germany goes to the European election (Europawahlen) &quot;You have the choice&quot;,1.0
1425569,"@janieo With us, I like politics, debate of ideas, logic, and reason...  She does not...  She likes not to be questioned ",1.0
1425780,Watched all 3 hours of &quot;Inside The Obama White House&quot; on NBC and find that I still am rooting for the first family. Great documentary!  ,1.0
1426187,love this:  http://polfeeds.com/item/P052209PS-0297  pres. obama chest bumping a naval grad @ the grad ceremony ,1.0
1427018,@JerryLingle why is that do you suppose? Maybe the government is on to you ,1.0
1427610,"@magia3e lol. very good! perhaps someone could do an anti-pattern version of that with clips from Yes, Minister and other sitcoms? ",1.0
1428486,http://polfeeds.com/item/D-Day-2 President Obama and The First Lady hanging out in France with Sarko &amp; Carla  nice pictures - good to see,1.0
1428709,"@anoony made them talk about politics, 1 of the ladies is about to kill me ",1.0
1429375,would anyone know who will run for president this coming election??? curious lang ako. i know its not life altering experience ,1.0
1429671,universal healthcare 11 billions or 3 billion hallary ,1.0
1431183,@frogsinapot would love to see your 'Top 10' list of Political Websites / blogs.  Nice way to track where attention goes ,1.0
1432106,@KRISTY2208 your green and regulation shots are amazing and your putting as well. you inspire me ,1.0
1433221,@jimmyfallon http://twitpic.com/6gxtm - follow me fallon!!!!!  iÂ´m a big big fan....and iÂ´m portuguese...just like obama dog eheheh ,1.0
1433266,Comment of the night from Taste of Charlotte: &quot;Has any1 ever told you that you look like Obama from the side?&quot; Wow. Funny. It's the ears ,1.0
1433299,@gnat NZ vs UK healthcare = NZ wins  Staff are generally more attentive. Waiting is worse! Was going great until the trolly incident!,1.0
1434553,Miss danger think the same of Miss President ,1.0
1435135,i guess that the Political relationships between USA and Israel is very tense !! I guess so .. Ma7bsh afty f el seyasa ,1.0
1435529,Listening to Matt Wertz and packing for Governor's School. I haven't been this mellow in a while. ,1.0
1437209,@kimofpain Sorry to hear about the unemployment. You'll get on your feet. Thanks for the kind words  Let me know when you do go...,1.0
1437341,I just bought a new Toshiba laptop. It was fairly inexpensive and the reviews said it ran much better than a budget computer. I'm excited ,1.0
1437616,@bearkmm how about Donald?  As in Trump.  He looks like he's wearing a rug. ,1.0
1438584,@jtimberman Yeah - I have to figure in the WAF too. Plus she controls the budget. ,1.0
1440168,"The Dalai Lama, Obama, Dr King, Sam Worthington, Adam Baldwin (preferably unmarried) &amp; of course my Tweeps!  #ificouldmeetanyoneitwouldbe",1.0
1440714,@robcroft Makes capitalism sound like a dirty word. Think of it more like good healthy competition that makes us all strive to be better. ,1.0
1441907,"http://twitpic.com/6t6jv - My 5 yr old daughter, Courtney, making a hoop today on a regulation height basket ",1.0
1442905,"@outlawrenegade I am so proud to have President Obama represent me as an American, and an African America!!! ",1.0
1443514,"@hummingbird604 Now that I work for the Gov't, &quot;DM&quot; to me means &quot;deputy minister&quot;.  Drunk DM's *should* scare you ",1.0
1445349,"... so just watched Terminator 1, now beginning Term 2. Boy that's one amazing musculature, Governor!! Hee hee ",1.0
1445404,"Gorgeous like a movie star, brilliant, best date ever, insisted on paying, suave, witty,sophisticated, politics, etc. Sigh. I can die now ",1.0
1450186,"@ArtMind just kidding  I don't have any knowledge about Belgien political parties. I don't like Verhofstadt, but that is personal, haha",1.0
1450331,"@amazingsusan Hey Susan, how r u? wanted to know ur opinion on obama's speech  reminded me of the clinton-session we had at BBDO!",1.0
1450581,@design_doll PJs and 800 thread count trump beer goggles and taxis any night... Boys are dumb! ,1.0
1450697,"@mahika I'm more of a classics/historicals/political fan. I do like some vampire books, but it just depends. ",1.0
1452314,woke  up at 10 tired very...want to go to the election of the European Parliament - it's easy for me to take my choice ,1.0
1453725,Back from European election! ,1.0
1454697,Waiting on EUro-election results...Ireland seems to be bucking a European wide trend...the left is doing well here ,1.0
1456170,@wicksie the 'sinister minister' would never do that ,1.0
1456290,Lol thats right! I'm gonna be president of America when I grow up  And Nadee is Head of Gangsta Relations. Be prepared,1.0
1457071,M-a sunat cineva de la Partidul Democrat sÄ mÄ Ã®ntrebe dacÄ am fost la vot. I-am zis sÄ mÄ urmÄreascÄ pe Twitter dacÄ vrea sÄ afle. ,1.0
1457663,Flint claimed (in fresh attack) that women in Brown's government were used as &quot;a smokescreen...&quot; http://bit.ly/SBSOo &lt; Familiar?  &gt;,1.0
1458661,@seanmck09 Congratulations on the election Sean!!! ,1.0
1458787,Oooh the @libdems replied to my tweet about Twittering election results. Am very impressed! No such word from the Tories! ,1.0
1459051,@CillianOBrien I found it on Politics.ie ,1.0
1459306,"@miranda_skye it will be  our regional politics show last week was hilarious, most of the candidates were clueless.",1.0
1459367,Solve ALL healthcare problems EASILY- Let's just pay nurses minimum wage   http://bit.ly/4wcUAQ  (and Congress!!) ,1.0
1460055,Omg. 'My love Barack Obama' - song in Russian ,1.0
1461183,"oh wait scratch that, best part of the trip; i got the top treasurer award!!! so did my secretary and president.  TOP CLUB AWARD TOO WOOOT",1.0
1461940,"@philikon: all major political parties in Norway are EU friendly, it's the population ",1.0
1462105,"@amazingsusan Hey Susan, how r u? wanted to know ur opinion on obama's speech  reminded me of the clinton-session we had at BBDO!",1.0
1462280,I just voted in the EU-election.. Voted for VÃ¤nsterpartiet (The leftist party).. Go socialism! ,1.0
1462454,Of now to vote for the EU-election  See you later. Have a great sunday everyone!!,1.0
1463831,@jonasbrothers http://twitpic.com/5petm - ooh mr. president you look awesome  plzzz come to brazil again!!! we love u guys ,1.0
1464126,@JerusalemBureau have you written a piece on Obama's Cairo oration? ,1.0
1464229,"@hannahdietiker hahaha  and besides that there's an inflation, some debts and a swiss money system i have to get into my brain.",1.0
1467055,"@bombjaxx I am slightly hyper since the election results, god love you all tomorrow ",1.0
1467293,(QOTD): Rosa sat.so Martin could walk.Martin walked.so Obama could run.Obama ran.so I can fly. ,1.0
1467304,"working on tomorrow's comic.. gonna have to redo it if the election turns out differently, but hey, who cares ",1.0
1468557,went to an election the first time ,1.0
1468624,Did anyone see the Obama hyrogliphics in Egypt? It was a uncanny resemblance. Big ears and everything!  ,1.0
1468902,"posters posters posters wet warped flapping posters, need to come down and be stored for the General Election in 3 months  #LE09",1.0
1469049,"@julissam4rtinez i aslo swam tyesterday, i went to &quot;Obama Beach&quot; ",1.0
1469144,"@inkcanada thanks for the budget heads up, I'll nurse my drink accordingly. ",1.0
1469865,"@cheddar_harper Daddy probably wishes you wouldn't mention the deficit daily on Twitter.  I, of course, do not share bad Daddy's views.",1.0
1470378,@paddylogue LOL!!  first honest political tweet iv seen all day! :p,1.0
1471274,i love barack obama  (L) x,1.0
1471495,"voted, distributed some election-bills, ive done good .. just hope pp getss enough support to do our bidding  #piratpartiet",1.0
1472056,"@rwo Linkin Park, The Dark Knight, and politics views, damn, we have a lot in common, man ",1.0
1472495,"and we did see President Obama, it was not more then a split second   http://bit.ly/6pA9J",1.0
1472624,Obama was here and a freind of mine met him ,1.0
1472677,"watching Obama in Cairo, Egypt.  ",1.0
1473674,Now im going to place my vote for the EU Parlament. Election day today here in Sweden. Then having some friend over for coffe and movie! ,1.0
1474539,@BadAstronomer for World President.     http://bit.ly/lasir,1.0
1474716,I would like a marketing budget like the one Microsoft have for Bing - Â£100 million dollars! Dr Evil would like that ,1.0
1474875,"@mogz That is the hammer &amp; sickle, the symbol of communism, you probably don't want it.  It is in the character list though.",1.0
1475629,Steven -- do you mean that being noxious often pays political dividends?  That may be the case when you think... re: http://ff.im/3FO3m,1.0
1476811,kudos to our health minister Mr Khaw Boon Wan for being so active &amp; vocal to rally the nation against H1N1  let's do our best ,1.0
1477270,Tv trivia - delete; pop music trivia - delete; politics - delete; ok - fml i am boring ,1.0
1477752,43% votes recived at &quot;my&quot; polling station. Today I work as an election officer  (via @johannasundgren) #euvalet #eu09 #valdeltagande #val,1.0
1477890,@libdems lol  Covering election on a Sunday... poor you.  The sacrifices one makes for Queen and Party!  ,1.0
1478528,@khouryt @habibh yeah election bars for us political junkies  #lebanonelections,1.0
1478684,"Voted. Now going for indian dinner, maybe some drinks, finish some work for tomorrow and check the first election results ",1.0
1480966,"@rahulrakesh Yes, but the issue is of &quot;reach&quot;. The tweets ain't reaching their own constituencies. I'd join #Congress  @ShashiTharoor",1.0
1481143,"@gaylejack Fair enough. Not sure where you'd fit in, though! I'm afraid 'Republican' is a bad word with most people I know in politics. ",1.0
1481235,Thanks for all the retweets of the New [Israel] &quot;Obama Hilltop&quot; outpost story.  http://tinyurl.com/qj5tmn,1.0
1482674,@BillBeavers Hahaa! Okey... I just voted in European Parliament Election and I '*saw* this connection with Twitter. Make any sense..? ,1.0
1482758,"@baffo Yes, it was pretty low budget and low tech... ",1.0
1482779,spiritually superior than Prez Obama &amp; you will witness Job. 8:7 in that my beginings may be small but my ending WILL B GRAND!!! ,1.0
1483662,@stackkk0717 I love you and your republican tweets ,1.0
1483874,Apprentice or election results at 9pm? Given I've seen little of the former this run. Hmm. I know which is less predictable ,1.0
1485072,@jonthanjay Dear Jonathan tomorrow is career day at our school. Kids come to school dressed for their goal- Kinders want to be President ,1.0
1486237,Watching Finnish news on Swedish TV while waiting for the election watch to resume ... PP is at 7.1% and narn is happy. ,1.0
1486485,@psubrit I actually didn't lose too much; losing was in my budget  Anyone who goes to Vegas expecting to win is a fool!,1.0
1486979,Seeing Euro election results for Spain @CGWJ_Lover nice chicks ,1.0
1487403,http://bit.ly/qGAjN  help get my video some views pls so i can get back my budget raised ,1.0
1490202,"@sicsicsic i'm a republican 364 days a year, but not today! holiday drought after this till my fav holiday celebrating horse racing ",1.0
1490257,@fenterZ what other political parties are there?  i dont like conservative.,1.0
1490879,"I think Silvio Berlusconi is brilliant, refreshing, outspoken political correctness at it's best ",1.0
1490993,@OnTheFlyDC I dont think Obama can do that. he's way too fly. ,1.0
1491462,watching election results from the flat with lots of company ,1.0
1493076,@rudedoodle damn good point re: bnp &amp; ni politics. At least the greens are getting in yet. That would be pure fucking madness ,1.0
1493975,Hahaa watching Labour failing at the EU Election is fun ,1.0
1493994,Ate o Obama tem twitter ,1.0
1494345,A million dollars is still a lot of money - but it just doesn't buy you what it used to.  Pesky inflation!  ,1.0
1495527,@varunkishore Political activism!! good one dude....way to go ,1.0
1499195,Right I'm going to get this politics out of your feeds  Sorry about that. I'll leave with one closing thought...,1.0
1500188,"@jl_x3 the BNP have thrived on apathy and immigration concerns.  Also, on a lighter note, I am as far away from posh as you could hope ",1.0
1500390,"@mundaysa That great! Hey, that e-mail... I just never know how much or how little people follow politics/law, so if I overexplained... ",1.0
1500918,had a great weekend photographically speaking! Thanks to Governor's Island and Strike Anywhere. ,1.0
1501026,@greyrider Heh. John Rogers has *such* a way with words for political stuff sometimes. I totally recommend his blog. ,1.0
1501195,"&quot;Even Walmart's prices are higher, a can of soup is $2, CLEARLY something is wrong...&quot; &lt;-exerpt of my kid's letter to Obama...haha cute ",1.0
1503199,Love love loved army wives tonight. Going to bed early...lunch with fla senate prez jeff atwater tomorrow! Exciting day! ,1.0
1503805,as usual.. my last twit has to be with the love of my life @jonasbrothers Mr President w/out u i can't live  love u w/ all my heart &lt;333,1.0
1504676,"@RidgeLS Oh, if only I could buy more, damn budget!  Plus I'm actually trying to keep some in the cellar ",1.0
1504796,June is  officially gay pride month. Thank you Obama &amp; Clinton   http://tinyurl.com/npyj3l,1.0
1506073,"So I just found out Ron Paul's son, Rand Paul (I swear that's his real name) is running for the Kentucky senate. Interesting ",1.0
1506842,"@GreenSmith On the other hand, the cost of those portraits would make a big dent in our budget. Maybe if we get a house, we'll go for it ",1.0
1507330,@emilygonsalves For the record I wouldn't do it for a clients site - but on my personal blog I can afford to push my browser politics ,1.0
1507708,Just had an interview by Sakti Parantean about Indonesian politics something I'm very passionate about  hope I didn't say too much,1.0
1507785,"there's a city that named Kobe in Japan, and also Obama ",1.0
1508418,I am proud of my fellow Iranians  USA had the same issue at election 2002(Al Gore vs Bush) but noone braved to protest,1.0
1508984,HOORAY! Captain Smirk (Peter Costello) has finally decided to retire from politics! What a great day!  or should i say: :-/] LOL,1.0
1509566,Wow! RMS writes about presidential election! Thank you a lot RMS  http://2tu.us/hma,1.0
1510731,@_rohit Union budget on July 6...shares khareedna start karo bhai... ,1.0
1510757,"Among countrie ( as I know, which is lack of info)  he's different than others president...  salute sir...",1.0
1511450,Just voted by mail on electoral referendum in Italy. My first election as an Italian! ,1.0
1512267,@marialavis cool &amp; yeah I hope the Iran election goes well. Will be watching the news to see. Great reasons to be green. ,1.0
1512993,"@Laia_ &quot;spoonch cat president has accepted your LinkedIn invitation&quot;  cuando te veo, te darÃ© unos chuches de queso en para el ",1.0
1514281,"What implies voter turnout in large numbers? A win or defeat for the incumbent government? Well, Mahmoud Ahmadinejad proved it wrong ",1.0
1516151,Make the most of your budget and maximise your ROI here www.marketdefender.com have a listen to www.myspace.com/clairecameronmusic too! ,1.0
1516475,"@_vaibhav_ this is the reason why stock market went up 15% when congress won, cause industry expected reforms.. ",1.0
1516684,Make the most of your budget and maximise your ROI here www.marketdefender.com never before has a PPC campaign been so easy!! ,1.0
1517215,"@damienpbuckley hahaha, no way jose - I have enough politics in my life already, but thanks for the suggestion ",1.0
1517233,"I love politics, I just can't stand politicians ",1.0
1517460,Obama was wrong - Lakers in 5 and now my normal sleeping patterns can be resumed ,1.0
1517469,@rungekutta political philosophy  today's topic: Hobbe's Leviathan,1.0
1518662,I'm taking on the Prime Minister of Canada (@pmharper) like @aplusk took on @cnn. - http://bit.ly/CxT1N  Help! ,1.0
1518860,@Iman_Subarkah yup.. Donald Trump is the man! ,1.0
1520686,@gretawire Greta! Goodmornin! Plz mention Governor Palin webathon to retire her legal debt over at C4P ,1.0
1522386,@lisle haha okay can. i must budget alr then. ,1.0
1522922,"@roynarra05 not sure... pero kasi ang ganda ng production sa pcd... talagang may budget... but anyways, david rules!!! ",1.0
1524346,@poshmama LOL!!!!  those have 2 b veneers!  they look a little bit like chiclets  saw him in person @ DC Komen Race. jill biden ran-cool,1.0
1525788,@primatage You took that Iranian election in full force! ,1.0
1530201,The Bugle is the best coemdy podcast/show you can listen to give it time so good bit of politics in there its brilliant so funny ,1.0
1530506,The continuing business/IT alignment debate could learn from Obama + Chopra. CapgeminiNL CTO @rtolido is cheerleader  http://bit.ly/K64Zn,1.0
1531649,@PYNTK  Courtesy of the Federal Government   Have a good day today!,1.0
1531920,Check back Election Night for up-to-minute results ,1.0
1532026,"Good morning  Did you know that when you vote for a president, you are actually voting for electors to cast your vote for the president?",1.0
1532909,"Monday morning blues, budget crunching... too broke to pay attention... but all's good ",1.0
1532975,It's &quot;Make a political statement with your tie&quot; Day!! My favourite ,1.0
1533136,@drivergeoff good enough for government work. ,1.0
1534065,@ashleytisdale I saw your dance for Barack Obama xD It's awesome ,1.0
1534151,@pasher Thanks Pasher.  I reckon it's either that or it's pre-election public persuasion. Otherwise: why now? ,1.0
1537308,This is too cute... I heart our Pres  // Barack Obama writes excuse note for 4th Grader http://bit.ly/yNeF6  #THERUNDOWN,1.0
1537349,@jayefucious All the best for your exams Pastor! Everything will be chicken to you! Including politics! HAHA ,1.0
1537474,Hey guys- check out @eTaxes who are dedicated to stopping taxation on internet goods ,1.0
1537700,"@quinnderella Niiice... I love it, particularly Biden's mistaken twitters! ",1.0
1538164,@LilPecan Tehran is a perfectly modernized city--they can recharge their batteries just like we can.  I think it's just the government.,1.0
1538444,"If you haven't noticed, I'm defensive when it comes to my favorite animals  haha. Sharks trump everything for me, except cats ",1.0
1538471,"@gabrielsanchez I'm not the president! haha... actually, I haven't in two days ",1.0
1539394,@coffeesassy You mad at the President today? ,1.0
1539773,@Simone_Hazel That's because the government stays out of fedex package delivery ,1.0
1540578,"@Marvalass ..you may have an obama pic snapped on, but you're not foolin' me  melanie.  You are as cute as a button. I saw ya! ",1.0
1540657,"Last exam at Hec-Ulg done  Unemployment office, here I come  (Oh...and I just need to finish writing my thesis)",1.0
1540669,&quot;This is what you do when you have a Bill Gaither budget: you can layer and layer and layer&quot;...and pay @MarkAlanLowry to come watch ,1.0
1540728,"@cjdkc OK. So it's just down. Not as in 'oh so now we don't know if he really called for election probe, etc.' Just a little confusing. ",1.0
1541062,"For the uninitiated, Poutine is not Russia's president, it is fries (or chips for UK) gravy and cheese curds...goes great with a Molson's ",1.0
1541318,@McCainBlogette America has to mind their business sometimes  Obama is doing the right thing. Let the final outcome will be the best judge,1.0
1541641,tuned into @richardquest 's show - &quot;Quest means business and sometimes politics&quot; ,1.0
1541826,Thinking I should probably not be advising Senior Management on any major political issues...am enjoying my painkillers way too much! ,1.0
1542295,hey twitz what it do what is every one doin this monday!!! ha im goin to the unemployment office lolz ,1.0
1542969,@Scobleizer funny if conference is about tech  Kinda like one pakistani minister of education couldn't sign ..,1.0
1543214,@StyleWeekly @rvamag Perhaps #SMCRVA should have some kind of governor race face-off?  ,1.0
1544986,@latimesnystrom Hey! I just added the LA times iran coverage here: http://iran-election.alltop.com ,1.0
1545217,@lightasaurus You're just the right amount of Republican for me. ,1.0
1545683,BNTM time... more low budget fun ,1.0
1547138,"@BrentSpiner oh c'mon confess it, u forced fspilot1971 to follow u, am i right? ;)) btw, he's insulting obama now.. u're in good company ",1.0
1548299,@lsummers I am prepping for an Adobe Connect session tonight too!  Students are facilitating a discussion on the Politics of Assessment ,1.0
1548696,"In addition to the comfort factor, there's also the 1) libertarian and 2) laissez-faire in me that contribute to my dislike of helmets. ",1.0
1548884,@Destini41 Children often rebel against their parents politics ,1.0
1549469,"Check out the top ten best summer trips on a budget, especially #1 and hit me up if you want to visit me  http://bit.ly/XxlCF",1.0
1554302,My daddy just bought me Let's Go Europe on a Budget 2009.  Stoked. @ionasinger you should be too.,1.0
1555174,Obama should Let Gays in the military  ...put them in dresses send them to the front line ..maybe our enemy wont shoot women   ,1.0
1555491,i get to go clothes shopping in the city on Thursday big budget style =D .... if ur around ladies help me pick stuff ,1.0
1555535,JCole81 says our President has SWAG! ,1.0
1555917,@rachbarnhart Don't get me wrong.. I'm not a fan of government ,1.0
1556070,@MintCool i can convey but i can't describe nuance...well not w/such elegance as &quot;obama is a jackass&quot;...there's some literary brilliance ,1.0
1556245,Just went over the budget with Mom. Looks like literally no spending until August 7th. It'll be worth it though. ,1.0
1557562,"@TPO_Hisself heh. nah. there are some. like obama girl. not easy to find red babes either. and yeah, lots of possible key words. ",1.0
1558060,just bought a red shore tee ;D   happy days. not going to school. Must finish... politics!,1.0
1558132,"@NostraSeamus If Obama took a stand, it would give the Ahmedinejad supporters more to fight against.  We're too famous for this party ",1.0
1559085,Obamma's asproval rateing is falling like a rock   He is nothing but a snakeoil salesman. Socialism her we come!!!,1.0
1559275,"donald trump now owns something new. its wrestling or something?  D.J.T. is my homeboy, no duhh",1.0
1559469,OMG Donald Trump owns WWE RAW?!?!? AWESOME! didn't expect that one LOL Hope he gives away money again!! ,1.0
1559529,So sick of hearing about the IRANIAN election from AMERICAN media. Over 60% favor and 2/1 discrepancy is not &quot;fixed.&quot; Please get over it. ,1.0
1560672,"@LadyLiberty13 @Maddow's doing good with Republicans in Exile.  || yeah, I messed up anyway, the poke the underbelly is Stephanie Miller",1.0
1560837,"@drtiki I'm overseas now, and all it took was Dr. Tiki to get me interested in Canadian politics again ",1.0
1561065,"@LadiiChariisma  and yeah, it's been pretty stupid other than Randy winning the title back o.o; wtf is Trump even doing on my TV =|",1.0
1561481,@armchair1000 Thanks for tweet.  @erinrauk &amp; I  leave for Europe on Wed.  We'll talk to our minister and set date upon return. Be Well! ,1.0
1561780,@ksparkstv heyyyyyy K (yells out government name) hola!!! ,1.0
1561975,"hmmm....trump has a chance to shine next week. Commercial free Raw? Hmmm....no cuts, no nothing...just...Raw ",1.0
1562270,"@DrGottfried  I guess unemployment can B inspirational--actually, I'm writing 3 books. Fall is my summer; as U know-6-8wks in Greece/year.",1.0
1562711,@musicunwiredd donald trump had this thing with mr.mcman [uh. . . spelling fail XD] but yeah. got his hair shvaed off  goin to sleep. nite,1.0
1563075,"@teaser Welcome to new media politics, btw. ",1.0
1563524,"is talking to Barak; no, not Obama.  That would be a dream come true ",1.0
1566868,"@GUMsMinis Oh, you're good. You should go into a career in Politics. You would be a natural!!! ",1.0
1567367,is about to have lunch.... Caf it is! the Budget-friendly caf! tipid mode ,1.0
1567570,@KingHOP ohh okay if u say soo sweety we watch ber programes frm da states am addicted 2 it. i saw obama da other day  . x,1.0
